"Y","A","L","M"
3.11892345806184,1,-0.4969391017803,0
8.33354023368229,1,0.278838329062106,1
8.7785872428649,1,0.384467846123616,1
7.86132143485569,1,0.0685822113833399,1
3.3803607089675,1,-0.578210061813751,0
8.60016299469516,1,1.31389320945878,1
-0.589358627896342,0,-1.26078827796217,0
1.61309859473335,0,-0.726860088834376,0
3.31946060662782,1,-0.23134136807485,0
6.63812928079784,1,0.607994337497171,1
8.27211909055903,1,1.02162983269072,1
10.1368676989636,1,0.943725733742313,1
4.54954474390444,0,0.945019387979116,1
6.34521736399908,1,0.849180477703402,1
1.8833234398427,0,-0.72766300368563,0
1.87219982943566,0,-0.984254262804858,0
7.76566995299451,1,0.774233079588881,1
5.08028804300759,1,-0.494010541904783,0
5.50504571280449,1,-0.451832588429801,0
2.83132086205639,0,0.555608524365211,1
1.35866360812995,0,0.563773714295169,1
2.82476648835653,0,0.358079827136259,1
0.859786657200603,0,-0.984181610914282,0
4.00622713978249,1,-0.678118328186443,0
8.46740136440634,1,0.779219988063854,1
7.16323036702717,1,0.147615573458638,1
0.158733531002989,0,-0.202593083288215,0
-0.557735415847987,0,-1.11073952170524,0
8.9426339191225,1,2.31013000245457,1
8.97749807412607,1,0.669870568950467,1
0.449713979667281,0,-0.628589258558071,0
-0.213960778724705,0,-0.870726019684844,0
2.88225061349637,0,0.0464923710835162,1
6.27806129365253,1,0.671939167933273,1
4.35348140499213,1,-0.261523036478982,0
2.46970743038723,1,-1.27931312115298,0
2.18845786001538,0,0.964548268021204,1
3.83981407327108,0,0.562419714029749,1
0.453182977572936,0,-0.971760632882492,0
2.4839118682276,0,-0.0716990810670248,0
8.91545609245278,1,1.54981829633567,1
4.2987281010858,0,0.598254233943448,1
2.00517052679764,0,0.80454736654765,1
2.33439919210358,0,-0.22572961207513,0
-0.421659552613801,0,-0.520817099379317,0
3.19838375877373,1,-1.15001077455138,0
8.49809325351753,1,0.871092058804254,1
-2.30598313946395,0,-1.5218399227928,0
5.50965927025983,0,1.70651773665141,1
2.77525508411693,1,-1.59472540299147,0
3.75156120801416,1,-0.594061638987921,0
6.46536499822649,1,0.205612493680158,1
-1.12069373706753,0,-2.73181472095333,0
4.02554621709013,1,-0.0874300762841977,0
0.763352040200376,0,-0.782403387058403,0
2.1882632176185,1,-1.75381425158226,0
5.47737516864455,1,-0.556623797057545,0
2.47005293629246,1,-0.908722270084729,0
9.71125453013046,1,1.47146829526233,1
2.60863847939943,0,1.26489699104597,1
1.32306044359076,0,-0.34903976320908,0
-0.894100260683876,0,-1.63895881206078,0
7.7048827408325,1,-0.0714228471555172,0
8.11834661240608,1,0.51157247660863,1
-0.664137859566627,0,-1.04430539887499,0
5.15590985168765,1,-0.472460893856843,0
4.49295923002837,0,1.53859163525188,1
8.1068072377251,1,0.487563326279534,1
8.1492284055826,1,0.368986695129117,1
7.54303887333646,1,0.771211017585017,1
7.47946994946818,1,0.22199259953262,1
2.67514575941599,0,1.13192106461855,1
10.6846487858929,1,2.55375585898191,1
3.08508022021977,0,0.0255697032954354,1
4.77065571486317,0,1.09949424456594,1
1.9010295729645,0,-0.707240519807327,0
