Y,A,L,M
3.13277264797121,0,0.323414781892863,0.829898401090068
10.8352833667774,1,1.80771923634869,1.90255472140627
1.26364731271258,1,-1.75703233280341,-1.27697349775588
6.46807277462442,1,0.750221457132227,0.0227205309558985
0.337191132135082,0,-0.952864867554837,-1.88715894697873
3.29536355948319,0,0.0491801275932554,-0.327450332056844
1.38377875559158,0,-1.14938226843082,-0.305802441057425
11.5678336594069,1,1.32611128718643,2.12781977991376
3.9351066932727,0,1.73784608104177,0.818398704864272
2.2128478542887,1,-1.13456359127019,-0.448137566745824
1.24057106884242,0,0.229274816597004,1.14048701422386
6.63481476079546,0,1.37075212445391,1.35830955681283
6.34063859854552,1,0.554318105882539,0.389761200661784
3.24271729237112,0,0.495813215011171,1.47904127238821
4.62863572475106,1,-0.332829122157265,0.590903298012242
7.50795114807763,1,1.18201457388207,0.265609983150674
6.53725216143099,1,0.0323791556416149,0.881509617915648
1.34515514832441,0,0.0196288373534842,0.465113538891442
-0.205106336551779,0,-0.309384886059288,-0.545182166453309
-0.493580076670533,0,-0.522849394007776,-0.346860711986254
8.46496628941338,1,0.99423948656958,0.855958914403117
3.14551501564042,1,-1.08009363152488,-0.320604935607728
1.46940817310688,0,-1.20524692651735,-0.51175270708702
6.11793841335889,1,0.408906386091636,1.1804465291966
-0.370782875378536,0,-0.792620470111019,0.200688260889169
5.40293180806229,1,0.0178361071062236,0.0404411079811223
10.2486774263299,1,1.77521298874975,1.64695356470156
8.57656481312245,1,-0.0700307621427276,0.542822764751052
7.07356403619336,1,0.513934434552363,1.13997550332751
0.46599347872357,0,-0.69193804040194,-0.0671909826184755
7.54657183125728,1,-0.457331499679753,1.94547408760628
0.1582782864389,0,-0.804859395989622,-0.567379181867813
3.73856931105998,0,1.12147950379827,0.526085649390566
5.01194468400905,1,0.0361298114462082,0.254164490028074
5.89004566841029,1,-0.0082458828687992,0.235603227120976
8.4547961899255,1,-0.103085381604228,1.4487457372265
0.770201981457159,0,0.375116883932031,0.177692131271769
0.885241123326439,0,-0.795464234174526,-1.19471570456632
1.20894180644033,0,-1.16328061175932,0.0929426686766118
6.22972593236374,1,0.449555083999397,0.204017943293092
6.96474401549467,1,0.414694622389002,0.813568353930191
6.65683594489991,1,0.50462881651811,0.301776018905446
1.44186939174054,0,-1.00643248406086,-0.476011610924377
3.07213542781153,0,-0.946311892826235,0.160741403113837
-0.954828665516205,1,-1.50018243329968,-1.23385187278525
8.38771843879159,1,0.446456215667151,0.312342899246911
11.9297639826685,1,1.14455311514787,2.03478863124556
10.8882653909999,1,1.78185538817726,2.08844541784796
7.6168732966252,1,0.749959055610746,0.0780657568665473
5.00669732901793,1,0.395430338896404,0.10782672330961
4.67911458343615,1,-0.820898696128756,0.652569249414176
-0.160410295636442,0,-1.70186679988764,-1.15247849412812
9.22174422528303,1,-0.497813779112049,1.39122361868557
1.98332836225859,0,0.62724323559933,0.313016919337029
6.59657448712282,1,0.327098378992932,0.240686280256651
14.3236941770138,1,2.14903380413158,2.8792138345745
1.18544283685378,0,-0.325577364990253,-0.108262320663328
4.02408330244776,1,-0.766568057053327,0.313160936198637
5.96112690948633,1,0.0832310355423081,0.766000577716504
-1.6537409004145,0,-2.01666651221536,-1.76449354242893
7.29155047218624,1,0.716342633031254,0.263966043684701
8.92716208895189,1,0.291809631206214,1.90578940687001
3.34489953218493,0,1.29190378168765,0.128955536961607
7.19435356757819,1,1.10745871946613,0.781219085304238
13.0562269980509,1,0.652771919906675,2.6023319919245
4.358669045402,0,0.706705074792965,0.596796883833416
-0.431451385055788,0,-0.135885979183233,-0.0961398747430726
3.91955709493315,1,-0.0825293826717399,-0.438801550309808
4.65093171293212,0,0.713996288512572,0.59358837085686
5.30785609851557,1,-0.394460258736213,0.144910564283718
2.14648412138297,0,0.20481215112037,0.36707667572189
8.35650191548888,1,0.922756106610867,1.39461678336522
5.9755249828326,1,0.132238858320314,1.13254442337469
0.323822953348677,0,0.299037826037141,0.192061198818506
-1.47405958581145,1,-1.48055465419741,-1.53930877647834
4.98158666043443,1,-0.0308610514260425,-0.138316988533745
2.38837048394403,0,0.613090302707659,-0.348297382430895
8.92449939930313,1,0.0155317112624149,1.51584622032926
7.19600885659882,1,0.402154528637505,1.16692360824901
2.08519191901912,0,-0.0833176573933007,-0.981173292412747
4.95854986941978,1,0.108180592384872,-0.159792660755387
10.9794921029624,1,1.62370816873723,1.41056698110804
5.90500760908846,1,0.856429895475758,0.370493736517092
1.26426162207927,1,-1.34788957522759,-0.382497146627456
12.2249596069385,1,1.54862448986686,2.47629147675427
0.988473681588309,1,-2.01871524636809,-0.289284294624292
10.4142790526966,1,1.21283840893585,1.74537271884459
4.74319396875771,1,-0.415011074459911,0.242959177622424
2.37990131674043,1,-2.19274616465153,0.584431559613132
3.11021603490523,0,0.928944617964773,0.803022282572674
4.62987271946011,1,0.0813725448685895,-0.236668359956072
0.678849591386338,1,-1.90772984377037,-0.759904397793443
4.73118638094048,0,0.485571391459083,0.543287485867016
-1.4991919954732,0,-1.0557484658303,-0.28713850811832
0.824459338189892,0,-0.319586558044174,-1.4487637335177
9.21352813952072,1,0.670982400418945,1.31995406643656
2.77295961918646,0,0.176987685863285,0.164937105116711
-0.431312223268765,0,-1.13789099433489,-0.686098124698898
0.928863780131399,0,-1.30912468051103,-1.71522699451717
13.1051153795144,1,1.0902045492101,1.89419240042938
2.18815146750742,0,-0.320547653210756,-0.244917542293401
9.8538766532059,1,1.25790385628715,1.50310297776128
7.87516763977993,0,2.27399912749713,1.61603776463779
2.94692729773669,0,0.29727929012508,0.193058395645318
0.544364290471994,0,-1.13941464896178,-1.42795345724625
1.77207618572408,0,-0.128817845758867,0.353027247400675
0.861660773371688,0,-1.27533888163461,-0.14759147338461
3.34850791090192,0,0.518399819929575,0.818121962869281
