Y,A,L,M
0.994814376053754,0.196823749544648,-0.599101121820923,-0.73558093384422
-2.73157017502315,-1.58980125412675,-0.323064943487901,-0.51507939207323
0.369421104391915,-0.68895538279399,-0.304354343044967,-0.306823532110261
0.992073145788575,-0.830181297651544,1.11472689207976,0.160805660819853
0.00502982069482871,-0.739119622725753,0.152500093706317,-0.613748148744671
-4.59998554416353,-1.94252212077588,-1.04814197511435,-0.477152435751357
0.975472306199071,-0.343435571013647,-0.324659298676764,-0.480322884682513
1.12781128911362,-3.11770761714171,-0.642594748938919,-1.38876883382194
-0.0197604627359615,-1.67074812646707,0.241889338093705,-0.498025372031028
2.19320733106839,-0.351998765600235,0.925990295018433,0.505487398499657
4.58763328406614,0.456059094127533,0.367177130671575,0.0511196020056876
0.964101644863314,0.792617116758351,-1.13313648806449,-0.574433983351267
-0.408955272437843,-0.528055606800046,0.510601543132975,-0.775063452896698
0.936267587861059,-1.61685014846959,-1.56066731974161,-1.86793209762685
8.25129552501,1.35132365052417,-0.622472505981833,0.622701541033182
4.00611536023248,-0.222947146937419,0.825010520260219,0.464180571698722
-1.87425659328913,-0.415368924847184,-1.22499184202582,-0.302288063963951
9.57604350106597,0.917898783511229,1.47346877804811,0.869178684657997
2.94384453148707,-0.143121372244436,0.053308172078208,-0.301513971802423
15.4642877129464,2.02812437951257,1.14262687791308,1.0478661937709
0.91724975044335,-0.365859660610645,0.176839103713423,-0.21087359548353
-4.06262144072651,-0.854196691925629,0.0715690069103891,1.30821547474574
14.5400346826676,1.36422211232153,1.93012900695561,2.16177065581094
-0.12956812873686,0.828802115963399,-1.21580610168517,-0.798496551148289
4.02451054115188,0.528577779722865,0.62012992462544,-0.431575337985674
-1.90803910203492,-1.38136339339215,-0.181926294212054,-0.141895442602812
10.4491606750419,1.0594833510093,1.54547989187875,1.73188896444883
14.3619099294367,2.31402973072988,0.154713557182942,0.852323164691203
0.399682029290691,0.154538187599186,-0.648186494428425,-1.13806319127119
2.04854156803342,-1.93302252019616,-0.0947506381617861,-1.7970436759559
5.07242345369853,1.32685724218444,1.42941214938211,-0.565224686866545
7.48025707096099,0.475234707276963,0.645019473799258,2.22390318698701
1.48741048548089,-0.298816846273623,-0.232916121915517,0.884515649726834
0.22234345376995,-0.862824360711564,0.797359682828985,0.911128406682696
-0.453672415718238,-0.924181770258474,-2.026518514645,-2.05792451487669
14.6531581067534,1.44253174491801,0.780963273732058,1.74880938067962
4.98515159355423,0.226308700889635,0.875102549921723,1.06588960495815
9.01407414402803,0.577445895836172,2.2719066280211,0.904075898384762
0.320844086296084,-0.5730830520943,1.19215853354124,0.198196976548882
-0.644550385614898,0.336089662120931,-1.20053841685332,-0.695047225245431
-0.633614637564325,-0.510348018337252,-0.22335763411319,0.254286913537527
3.20138121555834,0.698185062457917,0.078798724980804,-0.28734408800149
-0.288242103784841,-0.499261474803378,-0.510951274174334,0.542806169019448
-1.23515937287402,-0.857652949917209,-0.624357884949102,-0.662359462789203
6.09298087952374,1.06673976803344,-0.376209982244057,0.608763529549007
1.19796029441679,-0.352494972624155,0.0567247487150008,-0.234356644812562
12.1992931890205,1.94613413843854,-0.100089284979688,0.563218403801862
1.19844623562047,-0.766020849437798,1.10070376294579,-0.0808118296942548
3.85947883791056,0.809504547574309,0.0852303118017627,-0.271907104439478
-0.0363486162478878,0.896319789457554,-1.35432820465809,-1.10128926709798
-0.499436483987672,-0.0592897218992528,-1.31074387676951,-1.93373193040755
9.29015466872982,0.902201258264664,0.556150013378599,1.08352036138444
9.17952944330254,0.907746113330112,0.0591447077438589,1.20409799336567
2.15983289849744,0.300561663424031,0.361406232186271,0.155660647420368
3.21237298692553,0.0849992094780119,-0.121236827879438,0.184345043160298
2.00053236689416,-0.535967085635402,0.865358444143163,0.596726799764835
0.770572526052916,-0.665180541434929,0.459105197381315,0.431864504954761
-1.99104327114566,-1.42822048487342,-1.67354341605494,-1.10673082776284
2.48979004539342,-0.152173121046411,0.68949978140204,0.820562345601928
2.29442371905143,-0.0305457770684061,-0.22341752328546,-0.465296911753077
1.8866984859056,-0.77569010196415,-0.832915918657012,-0.775672474102581
-1.81857484358099,-2.00007397919827,0.120777426011914,-0.132718826338208
1.02725107193112,-0.974450257389444,-0.274567685059176,-1.05275325825688
1.12883581658684,0.466282846143368,-0.820808463853893,-0.350304227511827
5.6384136993576,0.385463208333725,0.750452040703004,1.37519219037187
4.27749425903647,0.132660310560821,1.07928834767747,-0.819934657370078
-1.07483255930537,-0.0844137007156651,-1.2807971059791,-1.27640342657595
0.495312614213141,0.0470985337524452,-0.749746633235206,-0.125918430236963
1.46431607240754,-0.679940974599105,-0.179843266455514,-1.63913964478122
3.32549515426365,0.971147968934583,-0.897272213867142,0.123791357224937
0.820365584437482,-0.370490889173762,-0.131689412481827,-0.771914242019588
-0.309746067344736,0.107788777915492,-1.99594105231196,0.431911094582083
2.39860445677604,-0.467772440186557,-0.904591550048472,-1.39846201475351
0.808901723125229,-0.420753838428064,0.987979400312071,-0.42887426273507
1.42649165263802,-1.43262759826733,2.17057779587489,-0.516516923557315
6.08966369732566,0.740461755924508,0.0642859163316818,0.189661966324061
-2.02050996906726,-0.907821913182527,-0.0348329820282811,0.571868993160968
7.38546208984276,1.08972645194988,-1.04852244370308,1.65231875214103
0.0211554425306568,-0.389526240068804,-0.902853392312829,0.255956181683293
-3.63787938301127,-1.28130803662383,-1.21193953046372,-0.370457671562475
7.87832052485902,1.11623788292471,0.542130003172299,0.912066235543622
7.43535039287824,0.884889015908156,1.39156628278176,1.95696886268195
9.0215749075227,1.43118926216826,-0.57449028391449,1.59233343600685
1.8097945123069,0.0481716070406009,-0.623202620096948,0.361296539079827
-2.14938124921543,-0.842126900372343,-1.00443949791622,0.101368036456255
1.81234769767777,-0.0795153772674054,0.19827295205984,-0.12223948820034
9.9273574197308,2.11682894952855,0.599651511004894,0.375725107929767
0.886118396050333,-0.970285160928408,-1.70547459703671,-1.53333240030725
0.961300384800935,-1.02464057556204,-0.933009228962804,-1.7301635313962
-1.71126601613591,-1.03607909289711,-0.0498630599594577,-0.0370195286753514
8.93835444099684,1.87371066765559,-0.636534944669246,-0.123125073418595
-1.03642416559781,-0.557287519785952,1.34802078887683,1.17646214356494
-1.16539593099635,-0.335523386882208,-1.40613789445524,-0.346214945557381
7.38082819384909,1.30127031877967,0.21919103188349,0.184414254231619
